"SUBJ";"CRSE";"SEQ";"CATALOG_TITLE";"INSTR_TYPE";"DAYS";"START_TIME";"END_TIME";"ROOM_CAP"
"BIT";1200;"A1";"Mathematics I for PLT";"TUT";"F";1335;1425;55
"BIT";1201;"A";"Mathematics II for PLT";"LEC";;;;
"BIT";1201;"A1";"Mathematics II for PLT";"TUT";;;;
"BIT";1203;"A";"Physics for Photonics I";"LEC";"MW";835;955;285
"BIT";1203;"A1";"Physics for Photonics I";"LAB";"F";835;1125;70
"BIT";1400;"A";"Intro to Progrming & Prob Solv";"LEC";"MW";1305;1425;77
"BIT";1400;"A1";"Intro to Progrming & Prob Solv";"LAB";"F";1435;1725;38
"BIT";1400;"A2";"Intro to Progrming & Prob Solv";"LAB";"M";835;1125;77
"BIT";2000;"A";"Intro to Statistics for NET";"LEC";"TR";1135;1255;236
"BIT";2000;"A1";"Intro to Statistics for NET";"LAB";"T";1335;1425;25
"BIT";2000;"A2";"Intro to Statistics for NET";"LAB";"R";1335;1425;25
"BIT";2000;"A3";"Intro to Statistics for NET";"LAB";"R";1435;1525;25
"BIT";2001;"A";"Introduction to Business";"LEC";"F";1435;1725;77
"BIT";2002;"A";"Marketing in the IT sector";"LEC";"T";835;1125;63
"BIT";2004;"A";"Differenti Equations Photonics";"LEC";"WF";1005;1125;151
"BIT";2004;"A1";"Differenti Equations Photonics";"LAB";"F";1435;1525;67
"BIT";2006;"A";"Elective";"LEC";"W";805;1055;76
"BIT";2006;"B";"Elective";"LEC";"W";1105;1355;76
"BIT";2006;"C";"Elective";"LEC";"W";1105;1355;60
"BIT";2006;"D";"Elective";"LEC";"W";1405;1655;76
"BIT";2006;"E";"Elective";"LEC";"R";1505;1755;76
"BIT";2006;"F";"Elective";"LEC";"R";805;1055;60
"BIT";2006;"G";"Elective";"LEC";"R";1105;1355;60
"BIT";2006;"H";"Elective";"LEC";"R";1405;1655;60
"BIT";2300;"A";"Intro to Statistics for PLT";"LEC";"MW";1435;1555;204
"BIT";2300;"A1";"Intro to Statistics for PLT";"LAB";"F";1235;1325;25
"BIT";2400;"A";"Intermediate Programming";"LEC";"TR";835;955;77
"BIT";2400;"A1";"Intermediate Programming";"TUT";"F";1435;1725;60
"BIT";3999;"A";"Co-op Work Term";"WRK";;;;
"BIT";4000;"A";"Directed Studies";"IND";;;;
"BUSI";1001;"R";"Financial Accounting";"LEC";;;;
"BUSI";1002;"R";"Management Accounting";"LEC";;;;
"BUSI";1003;"A";"Survey of Accounting";"LEC";"R";1135;1425;331
"BUSI";1003;"AOD";"Survey of Accounting";"VOD";;;;
"BUSI";1003;"T";"Survey of Accounting";"LEC";;;;
"BUSI";1003;"TOD";"Survey of Accounting";"VOD";;;;
"BUSI";1004;"A";"Fin. Acctng for Busi. Students";"LEC";"MW";1135;1255;120
"BUSI";1004;"B";"Fin. Acctng for Busi. Students";"LEC";"WF";1305;1425;120
"BUSI";1004;"C";"Fin. Acctng for Busi. Students";"LEC";"WF";1605;1725;115
"BUSI";1004;"D";"Fin. Acctng for Busi. Students";"LEC";"WF";1135;1255;115
"BUSI";1004;"E";"Fin. Acctng for Busi. Students";"LEC";"WF";1305;1425;98
"BUSI";1004;"F";"Fin. Acctng for Busi. Students";"LEC";"WF";835;955;98
"BUSI";1004;"G01";"Fin. Acctng for Busi. Students";"TUT";"R";1135;1225;15
"BUSI";1004;"G02";"Fin. Acctng for Busi. Students";"TUT";"R";1435;1525;15
"BUSI";1004;"G03";"Fin. Acctng for Busi. Students";"TUT";"R";1335;1425;15
"BUSI";1004;"G04";"Fin. Acctng for Busi. Students";"TUT";"T";1035;1125;15
"BUSI";1004;"G05";"Fin. Acctng for Busi. Students";"TUT";"W";1235;1325;15
"BUSI";1004;"G06";"Fin. Acctng for Busi. Students";"TUT";"M";935;1025;15
"BUSI";1004;"G07";"Fin. Acctng for Busi. Students";"TUT";"T";1435;1525;15
"BUSI";1004;"G08";"Fin. Acctng for Busi. Students";"TUT";"T";1335;1425;15
"BUSI";1004;"G09";"Fin. Acctng for Busi. Students";"TUT";"T";1235;1325;15
"BUSI";1004;"G10";"Fin. Acctng for Busi. Students";"TUT";"T";835;925;15
"BUSI";1004;"G11";"Fin. Acctng for Busi. Students";"TUT";"T";1635;1725;15
"BUSI";1004;"G12";"Fin. Acctng for Busi. Students";"TUT";"T";1805;1855;15
"BUSI";1004;"G13";"Fin. Acctng for Busi. Students";"TUT";"M";1905;1955;15
"BUSI";1004;"G14";"Fin. Acctng for Busi. Students";"TUT";"W";1135;1225;15
"BUSI";1004;"G15";"Fin. Acctng for Busi. Students";"TUT";"W";1035;1125;15
"BUSI";1004;"G16";"Fin. Acctng for Busi. Students";"TUT";"W";935;1025;15
"BUSI";1004;"G17";"Fin. Acctng for Busi. Students";"TUT";"M";1335;1425;15
"BUSI";1004;"G18";"Fin. Acctng for Busi. Students";"TUT";"R";835;925;15
"BUSI";1004;"G19";"Fin. Acctng for Busi. Students";"TUT";"R";1235;1325;15
"BUSI";1004;"G20";"Fin. Acctng for Busi. Students";"TUT";"R";2005;2055;15
"BUSI";1004;"G21";"Fin. Acctng for Busi. Students";"TUT";"T";2005;2055;15
"BUSI";1004;"G22";"Fin. Acctng for Busi. Students";"TUT";"T";1535;1625;15
"BUSI";1004;"G23";"Fin. Acctng for Busi. Students";"TUT";"R";935;1025;15
"BUSI";1004;"G24";"Fin. Acctng for Busi. Students";"TUT";"W";1635;1725;15
"BUSI";1004;"G25";"Fin. Acctng for Busi. Students";"TUT";"W";1535;1625;15
"BUSI";1004;"G26";"Fin. Acctng for Busi. Students";"TUT";"W";1435;1525;15
"BUSI";1004;"G27";"Fin. Acctng for Busi. Students";"TUT";"T";1135;1225;15
"BUSI";1004;"G28";"Fin. Acctng for Busi. Students";"TUT";"M";1035;1125;15
"BUSI";1004;"G29";"Fin. Acctng for Busi. Students";"TUT";"M";1135;1225;15
"BUSI";1004;"G30";"Fin. Acctng for Busi. Students";"TUT";"T";935;1025;15
"BUSI";1004;"G31";"Fin. Acctng for Busi. Students";"TUT";"R";1905;1955;15
"BUSI";1004;"G32";"Fin. Acctng for Busi. Students";"TUT";"R";1805;1855;15
"BUSI";1004;"G33";"Fin. Acctng for Busi. Students";"TUT";"R";1035;1125;15
"BUSI";1004;"G34";"Fin. Acctng for Busi. Students";"TUT";"M";1435;1525;15
"BUSI";1004;"G35";"Fin. Acctng for Busi. Students";"TUT";"M";835;925;15
"BUSI";1004;"G36";"Fin. Acctng for Busi. Students";"TUT";"M";1235;1325;15
"BUSI";1004;"G37";"Fin. Acctng for Busi. Students";"TUT";"M";1635;1725;15
"BUSI";1004;"G38";"Fin. Acctng for Busi. Students";"TUT";"M";1805;1855;15
"BUSI";1004;"G39";"Fin. Acctng for Busi. Students";"TUT";"T";1905;1955;15
"BUSI";1004;"G40";"Fin. Acctng for Busi. Students";"TUT";"M";2005;2055;15
"BUSI";1004;"PA1";"Fin. Acctng for Busi. Students";"PAS";;;;
"BUSI";1004;"PA2";"Fin. Acctng for Busi. Students";"PAS";"F";1135;1255;
"BUSI";1004;"PA3";"Fin. Acctng for Busi. Students";"PAS";;;;
"BUSI";1004;"PA4";"Fin. Acctng for Busi. Students";"PAS";;;;
"BUSI";1004;"R";"Fin. Acctng for Busi. Students";"LEC";;;;
"BUSI";1005;"A";"Managerial Acctng for Busi. St";"LEC";"TR";1005;1125;102
"BUSI";1005;"A01";"Managerial Acctng for Busi. St";"TUT";"F";835;925;15
"BUSI";1005;"A02";"Managerial Acctng for Busi. St";"TUT";"R";1635;1725;15
"BUSI";1005;"A03";"Managerial Acctng for Busi. St";"TUT";"W";1905;1955;15
"BUSI";1005;"A04";"Managerial Acctng for Busi. St";"TUT";"W";1805;1855;15
"BUSI";1005;"A05";"Managerial Acctng for Busi. St";"TUT";"W";835;925;15
"BUSI";1005;"A06";"Managerial Acctng for Busi. St";"TUT";"M";1535;1625;15
"BUSI";1005;"A07";"Managerial Acctng for Busi. St";"TUT";"R";1535;1625;15
"BUSI";1005;"A08";"Managerial Acctng for Busi. St";"TUT";"W";1335;1425;15
"BUSI";1005;"PA1";"Managerial Acctng for Busi. St";"PAS";"T";1235;1325;
"BUSI";1402;"A";"Intr Business Info & Comm Tech";"LEC";"M";1805;2055;98
"BUSI";1402;"B";"Intr Business Info & Comm Tech";"LEC";"R";835;1125;84
"BUSI";1402;"C";"Intr Business Info & Comm Tech";"LEC";"M";835;1125;98
"BUSI";1402;"D";"Intr Business Info & Comm Tech";"LEC";"W";1435;1725;331
"BUSI";1402;"DOD";"Intr Business Info & Comm Tech";"VOD";;;;
"BUSI";1402;"F01";"Intr Business Info & Comm Tech";"TUT";"T";1035;1125;31
"BUSI";1402;"F02";"Intr Business Info & Comm Tech";"TUT";"T";935;1025;31
"BUSI";1402;"F03";"Intr Business Info & Comm Tech";"TUT";"W";935;1025;31
"BUSI";1402;"F04";"Intr Business Info & Comm Tech";"TUT";"W";835;925;31
"BUSI";1402;"F05";"Intr Business Info & Comm Tech";"TUT";"T";1635;1725;31
"BUSI";1402;"F06";"Intr Business Info & Comm Tech";"TUT";"T";1535;1625;31
"BUSI";1402;"F07";"Intr Business Info & Comm Tech";"TUT";"W";1135;1225;31
"BUSI";1402;"F08";"Intr Business Info & Comm Tech";"TUT";"W";1335;1425;31
"BUSI";1402;"F09";"Intr Business Info & Comm Tech";"TUT";;;;
"BUSI";1402;"F10";"Intr Business Info & Comm Tech";"TUT";"T";1435;1525;31
"BUSI";1402;"T";"Intr Business Info & Comm Tech";"LEC";;;;
"BUSI";1402;"TOD";"Intr Business Info & Comm Tech";"VOD";;;;
"BUSI";1701;"A";"Intro. International Business";"LEC";"MW";1135;1225;56
"BUSI";1701;"A1";"Intro. International Business";"TUT";"M";1335;1425;115
"BUSI";1701;"C";"Intro. International Business";"LEC";"TR";1335;1425;58
"BUSI";1701;"C1";"Intro. International Business";"TUT";"M";1335;1425;115
"BUSI";1800;"A";"Introduction to Business";"LEC";"T";835;1125;204
"BUSI";1800;"A01";"Introduction to Business";"TUT";"F";1135;1325;35
"BUSI";1800;"A02";"Introduction to Business";"TUT";"F";1435;1625;35
"BUSI";1800;"A03";"Introduction to Business";"TUT";"R";835;1025;58
"BUSI";1800;"A04";"Introduction to Business";"TUT";"F";935;1125;35
"BUSI";1800;"A05";"Introduction to Business";"TUT";"R";1435;1625;35
"BUSI";1800;"A06";"Introduction to Business";"TUT";"R";1135;1325;58
"BUSI";1800;"B";"Introduction to Business";"LEC";"T";1435;1725;195
"BUSI";1800;"B01";"Introduction to Business";"TUT";"F";1435;1625;42
"BUSI";1800;"B02";"Introduction to Business";"TUT";"W";1535;1725;35
"BUSI";1800;"B03";"Introduction to Business";"TUT";"R";835;1025;35
"BUSI";1800;"B04";"Introduction to Business";"TUT";"F";835;1025;35
"BUSI";1800;"B05";"Introduction to Business";"TUT";;;;
"BUSI";1800;"B06";"Introduction to Business";"TUT";"F";1135;1325;35
"BUSI";2001;"A";"Intermediate Accounting I";"LEC";"WF";1305;1425;96
"BUSI";2001;"B";"Intermediate Accounting I";"LEC";"WF";1435;1555;84
"BUSI";2001;"R";"Intermediate Accounting I";"LEC";;;;
"BUSI";2002;"A";"Intermediate Accounting II";"LEC";"F";835;1125;96
"BUSI";2101;"A";"Intro Organizational Behaviour";"LEC";"M";1435;1555;331
"BUSI";2101;"A1";"Intro Organizational Behaviour";"LAB";"R";1005;1125;39
"BUSI";2101;"A10";"Intro Organizational Behaviour";"LAB";"W";1005;1125;40
"BUSI";2101;"A11";"Intro Organizational Behaviour";"LAB";"R";1605;1725;51
"BUSI";2101;"A12";"Intro Organizational Behaviour";"LAB";;;;
"BUSI";2101;"A13";"Intro Organizational Behaviour";"LAB";"W";1135;1255;31
"BUSI";2101;"A2";"Intro Organizational Behaviour";"LAB";"R";835;955;39
"BUSI";2101;"A3";"Intro Organizational Behaviour";"LAB";"R";1435;1555;25
"BUSI";2101;"A4";"Intro Organizational Behaviour";"LAB";"T";1605;1725;54
"BUSI";2101;"A5";"Intro Organizational Behaviour";"LAB";"W";1435;1555;25
"BUSI";2101;"A6";"Intro Organizational Behaviour";"LAB";;;;
"BUSI";2101;"A7";"Intro Organizational Behaviour";"LAB";"T";1605;1725;48
"BUSI";2101;"A8";"Intro Organizational Behaviour";"LAB";"W";1605;1725;27
"BUSI";2101;"A9";"Intro Organizational Behaviour";"LAB";"M";1135;1255;27
"BUSI";2101;"C";"Intro Organizational Behaviour";"LEC";"M";1435;1725;96
"BUSI";2204;"A";"Basic Marketing";"LEC";"R";835;1125;387
"BUSI";2208;"A";"Introduction to Marketing";"LEC";"T";1135;1425;91
"BUSI";2208;"B";"Introduction to Marketing";"LEC";"R";1435;1725;79
"BUSI";2208;"C";"Introduction to Marketing";"LEC";"R";1135;1425;91
"BUSI";2301;"A";"Intro to Operations Management";"LEC";"W";835;1125;96
"BUSI";2301;"B";"Intro to Operations Management";"LEC";"T";1435;1725;96
"BUSI";2301;"C";"Intro to Operations Management";"LEC";"T";1805;2055;96
"BUSI";2400;"A";"Foundations of Info Systems";"LEC";"W";835;1125;94
"BUSI";2400;"B";"Foundations of Info Systems";"LEC";"R";1135;1425;96
"BUSI";2400;"C";"Foundations of Info Systems";"LEC";"T";835;1125;79
"BUSI";2503;"A";"Basic Financial Management";"LEC";"R";1805;2055;195
"BUSI";2503;"A1";"Basic Financial Management";"TUT";"R";1635;1725;195
"BUSI";2504;"A";"Essentials of Business Finance";"LEC";"F";835;1125;96
"BUSI";2504;"B";"Essentials of Business Finance";"LEC";"T";1135;1425;94
"BUSI";2504;"C";"Essentials of Business Finance";"LEC";"M";835;1125;96
"BUSI";2504;"D";"Essentials of Business Finance";"LEC";"M";1135;1425;96
"BUSI";2504;"F01";"Essentials of Business Finance";"TUT";"R";1335;1425;195
"BUSI";2504;"F02";"Essentials of Business Finance";"TUT";"R";1805;1855;148
"BUSI";2504;"F03";"Essentials of Business Finance";"TUT";"R";1035;1125;204
"BUSI";2504;"PA1";"Essentials of Business Finance";"PAS";"M";1635;1725;
"BUSI";2504;"PA2";"Essentials of Business Finance";"PAS";"M";1535;1625;
"BUSI";2504;"PA3";"Essentials of Business Finance";"PAS";"T";1635;1725;
"BUSI";2504;"PA4";"Essentials of Business Finance";"PAS";"M";1435;1525;7
"BUSI";2505;"A";"Business Finance";"LEC";"F";1435;1725;78
"BUSI";2601;"A";"Business Law";"LEC";"M";1905;2155;236
"BUSI";2701;"A";"Fundamentals of Intl Business";"LEC";"F";1135;1425;236
"BUSI";2701;"B";"Fundamentals of Intl Business";"LEC";"M";835;1125;84
"BUSI";2701;"C";"Fundamentals of Intl Business";"LEC";"R";1435;1725;78
"BUSI";2702;"A";"Intro to Internat'l Management";"LEC";"W";835;1125;42
"BUSI";2702;"A1";"Intro to Internat'l Management";"TUT";"W";1135;1225;79
"BUSI";2702;"B";"Intro to Internat'l Management";"LEC";"F";835;1125;51
"BUSI";2800;"A";"Entrepreneurship";"LEC";"M";1135;1425;98
"BUSI";2800;"B";"Entrepreneurship";"LEC";"R";835;1125;78
"BUSI";3001;"A";"Acc for Business Combinations";"LEC";"WF";1305;1425;79
"BUSI";3001;"B";"Acc for Business Combinations";"LEC";"WF";1435;1555;79
"BUSI";3001;"C1";"Acc for Business Combinations";"TUT";"T";1135;1225;195
"BUSI";3005;"A";"Taxation I";"LEC";"TR";1435;1555;96
"BUSI";3005;"B";"Taxation I";"LEC";"TR";1605;1725;78
"BUSI";3007;"A";"Auditing I";"LEC";"TR";1305;1425;78
"BUSI";3008;"A";"Intermediate Mgmnt Acctng and";"LEC";"M";835;1125;58
"BUSI";3008;"A1";"Intermediate Mgmnt Acctng and";"TUT";"M";1435;1525;58
"BUSI";3102;"A";"Human Resources Management";"LEC";"F";1435;1725;71
"BUSI";3102;"B";"Human Resources Management";"LEC";"R";1135;1425;79
"BUSI";3102;"C";"Human Resources Management";"LEC";"T";835;1125;71
"BUSI";3103;"A";"Intro to Organizational Theory";"LEC";"W";835;1125;79
"BUSI";3103;"B";"Intro to Organizational Theory";"LEC";"T";835;1125;96
"BUSI";3103;"C";"Intro to Organizational Theory";"LEC";"T";1435;1725;79
"BUSI";3104;"A";"Managing Individual Performanc";"LEC";"M";1135;1425;58
"BUSI";3117;"A";"Developing Creative Thinking";"LEC";"R";1435;1725;35
"BUSI";3204;"A";"Marketing: New Tools";"LEC";"M";1805;2055;78
"BUSI";3205;"A";"Marketing Communications";"LEC";"W";835;1125;58
"BUSI";3207;"A";"Marketing Research";"LEC";"T";835;1125;51
"BUSI";3208;"A";"Business-to-Business Marketing";"LEC";"T";1435;1725;52
"BUSI";3301;"A";"Supply Chain Fundamentals";"LEC";"M";1135;1425;48
"BUSI";3305;"A";"Logistics and Transportation";"LEC";"M";835;1125;54
"BUSI";3309;"A";"Project Management";"LEC";"T";1135;1425;79
"BUSI";3309;"B";"Project Management";"LEC";"F";1135;1425;78
"BUSI";3400;"A";"Data and Info Management";"LEC";"T";1805;2055;67
"BUSI";3400;"A1";"Data and Info Management";"TUT";"M";835;925;22
"BUSI";3400;"A2";"Data and Info Management";"TUT";"M";935;1025;22
"BUSI";3400;"A3";"Data and Info Management";"TUT";"M";1035;1125;22
"BUSI";3402;"A";"Systems Analysis & Design";"LEC";;;;
"BUSI";3402;"A1";"Systems Analysis & Design";"TUT";;;;
"BUSI";3402;"A2";"Systems Analysis & Design";"TUT";;;;
"BUSI";3405;"A";"Enterprise Architecture";"LEC";"W";1135;1425;98
"BUSI";3500;"A";"Applied Corporate Finance";"LEC";"T";835;1125;58
"BUSI";3500;"B";"Applied Corporate Finance";"LEC";"T";1135;1425;58
"BUSI";3502;"A";"Principles of Investments";"LEC";"M";835;1125;59
"BUSI";3502;"B";"Principles of Investments";"LEC";"M";1135;1425;79
"BUSI";3505;"A";"Gbl Finance& Mltintnl Enterpr";"LEC";"T";835;1125;31
"BUSI";3512;"A";"Derivatives";"LEC";"T";835;1125;58
"BUSI";3512;"B";"Derivatives";"LEC";"F";1135;1425;63
"BUSI";3600;"A";"Small Business Management";"LEC";"R";1805;2055;32
"BUSI";3602;"A";"Organizational Systems Design";"LEC";;;;
"BUSI";3700;"A";"Cross-Cultural Communication";"OTH";;;;
"BUSI";3703;"A";"Int'l & Comparative Management";"LEC";"R";1435;1725;58
"BUSI";3704;"A";"Int'l Business Environment";"LEC";"R";835;1125;61
"BUSI";3705;"A";"International Buyer Behaviour";"LEC";"M";835;1125;56
"BUSI";3800;"A";"Business Case Analysis";"WKS";"M";1435;1725;51
"BUSI";3800;"A1";"Business Case Analysis";"TUT";"F";1435;1525;51
"BUSI";3800;"A2";"Business Case Analysis";"TUT";"F";1535;1625;35
"BUSI";3810;"A";"Business Development";"LEC";"R";835;1125;51
"BUSI";3820;"A";"Practicum Business Design";"LEC";;;;
"BUSI";3999;"A";"Co-op Work Term";"WRK";;;;
"BUSI";4000;"A";"Accounting Theory";"LEC";"T";1435;1725;69
"BUSI";4002;"A";"Advanced Accounting Problems";"LEC";"WF";1005;1125;42
"BUSI";4005;"A";"Taxation II";"LEC";"W";1805;2055;78
"BUSI";4008;"A";"Adv Mgment Accountng & Control";"LEC";"R";835;1125;59
"BUSI";4009;"A";"Auditing II";"LEC";"M";1805;2055;79
"BUSI";4105;"A";"Managing Change";"LEC";"W";1805;2055;58
"BUSI";4111;"A";"Training and Development";"LEC";"R";1135;1425;40
"BUSI";4112;"A";"Organizational Leadership";"LEC";"W";1135;1425;58
"BUSI";4203;"A";"Marketing: Not-for-Profit Orgs";"LEC";"F";1135;1425;78
"BUSI";4205;"A";"International Marketing";"LEC";"T";835;1125;58
"BUSI";4206;"A";"Consumer  Behaviour";"LEC";"T";1435;1725;51
"BUSI";4208;"A";"Marketing Management";"LEC";"R";835;1125;47
"BUSI";4400;"A";"IS Strategy, Mgmt, & Acqstn";"LEC";"T";1135;1425;61
"BUSI";4431;"A";"E-Supply Chain Technol&Managme";"LEC";"M";1135;1425;21
"BUSI";4503;"A";"Applied Portfolio Management";"WKS";;;;6
"BUSI";4510;"A";"Mergers and Acquisitions";"LEC";"R";1135;1425;47
"BUSI";4515;"A";"Micro Finance";"LEC";"W";1135;1425;39
"BUSI";4601;"A";"Business Ethics";"LEC";"M";835;1125;58
"BUSI";4601;"B";"Business Ethics";"LEC";"F";835;1125;56
"BUSI";4607;"A";"Mgnt Technology & Innovation";"LEC";"R";835;1125;42
"BUSI";4609;"A";"Strategic Management";"LEC";"W";835;1125;55
"BUSI";4609;"B";"Strategic Management";"LEC";"M";835;1125;55
"BUSI";4705;"A";"Ethics&Cross-cultural Interact";"LEC";"T";1805;2055;58
"BUSI";4708;"A";"Int'l Expansion & Operations";"LEC";"R";1805;2055;61
"BUSI";4709;"A";"Strategic Mgnt Int'l Business";"LEC";"M";1135;1225;51
"BUSI";4709;"A1";"Strategic Mgnt Int'l Business";"TUT";"M";1435;1725;51
"BUSI";4717;"A";"Managing Glob in Emerging Econ";"LEC";"W";1135;1425;63
"BUSI";4719;"A";"Practicum in International Bus";"LEC";;;;
"BUSI";4810;"A";"Practicum in Business Creation";"FIE";;;;
"BUSI";4900;"A";"Auditing III";"LEC";"T";1805;2055;78
"BUSI";4901;"A";"Selected Topics in Mgnt I";"LEC";"R";835;1125;51
"CCDP";2100;"A";"Comm. Skills for Eng. Students";"LEC";"W";1435;1725;42
"CCDP";2100;"B";"Comm. Skills for Eng. Students";"LEC";"F";835;1125;39
"CCDP";2100;"C";"Comm. Skills for Eng. Students";"LEC";"W";1135;1425;32
"CCDP";2100;"D";"Comm. Skills for Eng. Students";"LEC";"R";1135;1425;36
"CCDP";2100;"E";"Comm. Skills for Eng. Students";"LEC";"T";835;1125;32
"CCDP";2100;"F";"Comm. Skills for Eng. Students";"LEC";"T";1435;1725;36
"CCDP";2100;"G";"Comm. Skills for Eng. Students";"LEC";"R";1435;1725;42
"CCDP";2100;"H";"Comm. Skills for Eng. Students";"LEC";"M";835;1125;39
"CCDP";2100;"I";"Comm. Skills for Eng. Students";"LEC";"R";1805;2055;42
"CCDP";2100;"V";"Comm. Skills for Eng. Students";"LEC";;;;
"CCDP";2100;"W";"Comm. Skills for Eng. Students";"LEC";"M";1135;1425;39
"CCDP";2100;"X";"Comm. Skills for Eng. Students";"LEC";"M";1805;2055;40
"CDNS";1000;"A";"Intro to Canadian Studies";"LEC";"T";1805;1955;331
"CDNS";1000;"A1";"Intro to Canadian Studies";"GRP";"T";1635;1725;32
"CDNS";1000;"A10";"Intro to Canadian Studies";"GRP";"T";1635;1725;58
"CDNS";1000;"A2";"Intro to Canadian Studies";"GRP";"T";1635;1725;27
"CDNS";1000;"A3";"Intro to Canadian Studies";"GRP";"T";1635;1725;42
"CDNS";1000;"A4";"Intro to Canadian Studies";"GRP";"T";1635;1725;40
"CDNS";1000;"A5";"Intro to Canadian Studies";"GRP";"T";2005;2055;31
"CDNS";1000;"A6";"Intro to Canadian Studies";"GRP";"T";2005;2055;35
"CDNS";1000;"A7";"Intro to Canadian Studies";"GRP";"T";2005;2055;36
"CDNS";1000;"A8";"Intro to Canadian Studies";"GRP";"T";2005;2055;20
"CDNS";1000;"A9";"Intro to Canadian Studies";"GRP";"T";2005;2055;58
"CDNS";1000;"AOD";"Intro to Canadian Studies";"VOD";;;;
"CDNS";1000;"PA1";"Intro to Canadian Studies";"PAS";"TR";1605;1725;11
"CDNS";1000;"V";"Intro to Canadian Studies";"LEC";;;;
"CDNS";1000;"V01";"Intro to Canadian Studies";"GRP";;;;
"CDNS";1000;"V02";"Intro to Canadian Studies";"GRP";;;;
"CDNS";1000;"V03";"Intro to Canadian Studies";"GRP";;;;
"CDNS";1000;"V4";"Intro to Canadian Studies";"GRP";"T";1635;1725;40
"CDNS";1000;"V5";"Intro to Canadian Studies";"GRP";"T";2005;2055;31
"CDNS";1000;"VOD";"Intro to Canadian Studies";"VOD";;;;
"CDNS";1101;"A";"Ottawa:Explore National Instit";"LEC";"R";1135;1325;94
"CDNS";1101;"A1";"Ottawa:Explore National Instit";"GRP";"R";1335;1425;39
"CDNS";1101;"A2";"Ottawa:Explore National Instit";"GRP";"R";1335;1425;29
"CDNS";1101;"A3";"Ottawa:Explore National Instit";"GRP";"R";1435;1525;31
"CDNS";1101;"A4";"Ottawa:Explore National Instit";"GRP";"R";1435;1525;58
"CDNS";2000;"A";"Debating Canada";"LEC";"F";1135;1325;79
"CDNS";2000;"A1";"Debating Canada";"GRP";"F";1335;1425;36
"CDNS";2000;"A2";"Debating Canada";"GRP";"F";1335;1425;40
"CDNS";2000;"A3";"Debating Canada";"GRP";"F";1435;1525;36
"CDNS";2000;"A4";"Debating Canada";"GRP";"F";1435;1525;36
"CDNS";2300;"A";"Critical Nationalism";"LEC";"M";1435;1625;71
"CDNS";2300;"A1";"Critical Nationalism";"GRP";"M";1635;1725;40
"CDNS";2300;"A2";"Critical Nationalism";"GRP";"M";1635;1725;42
"CDNS";2300;"A3";"Critical Nationalism";"GRP";"T";935;1025;40
"CDNS";2300;"A4";"Critical Nationalism";"GRP";"T";935;1025;36
"CDNS";2510;"R";"Intro to Quebec Society (E)";"LEC";;;;
"CDNS";2511;"R";"Intro soc. cult. québécoises";"LEC";;;;
"CDNS";3000;"A";"Interdisc & CDNS Thry & Meth";"SEM";"M";1135;1425;29
"CDNS";3610;"A";"Cdn Political Econom Tradition";"SEM";"T";1805;2055;42
"CDNS";3700;"A";"Cultural Traditions in Canada";"SEM";"M";1805;2055;39
"CDNS";4300;"A";"Communities in Canada";"SEM";"W";835;1125;29
"CDNS";4800;"A";"Internship Practicum";"PRC";;;;
"CDNS";4801;"A";"Internship/Practicum";"PRC";;;;
"CDNS";4901;"A";"Selected Topics";"SEM";"M";835;1125;29
"CGSC";1001;"A";"Mysteries of the Mind";"LEC";"TR";835;955;331
"CGSC";1001;"AOD";"Mysteries of the Mind";"VOD";;;;
"CGSC";1001;"T";"Mysteries of the Mind";"LEC";;;;
"CGSC";1001;"TOD";"Mysteries of the Mind";"VOD";;;;
"CGSC";2001;"A";"Introduction to Cognitive Sci";"LEC";"TR";1005;1125;96
"CGSC";2001;"B";"Introduction to Cognitive Sci";"LEC";"WF";1605;1725;94
"CGSC";2001;"PA1";"Introduction to Cognitive Sci";"PAS";;;;
"CGSC";2001;"PA2";"Introduction to Cognitive Sci";"PAS";;;;
"CGSC";2002;"A";"Theories & Meth in Cog Sci";"SEM";"MW";1135;1255;47
"CGSC";2002;"A1";"Theories & Meth in Cog Sci";"TUT";"F";1135;1425;11
"CGSC";2002;"A2";"Theories & Meth in Cog Sci";"TUT";"T";1135;1425;11
"CGSC";3301;"A";"Language and Cognitive Science";"SEM";"MW";1135;1255;29
"CGSC";3908;"A";"Honrs Seminar:CognitiveScience";"SEM";"T";835;1125;23
